date,sku_id,sku_name,zone,demand
2024-10-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2024-10-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
2024-10-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,104
2024-10-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,24
2024-10-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,38
2024-10-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2024-10-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2024-10-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2024-10-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,78
2024-10-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,68
2024-10-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,29
2024-10-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,38
2024-10-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2024-10-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2024-10-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2024-10-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2024-10-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,85
2024-10-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2024-10-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2024-10-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,63
2024-10-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2024-10-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2024-11-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,71
2024-11-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,99
2024-11-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2024-11-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,41
2024-11-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,52
2024-11-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,50
2024-11-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,68
2024-11-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,58
2024-11-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,83
2024-11-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,30
2024-11-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2024-11-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,62
2024-11-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2024-11-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,32
2024-11-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2024-11-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2024-11-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,29
2024-11-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,41
2024-11-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2024-11-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,66
2024-11-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,62
2024-11-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,66
2024-11-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,92
2024-11-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,36
2024-11-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,37
2024-11-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2024-11-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
2024-11-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2024-11-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2024-11-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2024-12-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,29
2024-12-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2024-12-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2024-12-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,59
2024-12-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,43
2024-12-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2024-12-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2024-12-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,26
2024-12-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2024-12-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2024-12-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,58
2024-12-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,52
2024-12-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2024-12-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,86
2024-12-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,74
2024-12-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,87
2024-12-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2024-12-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2024-12-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2024-12-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,286
2024-12-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,293
2024-12-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2024-12-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,108
2024-12-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2024-12-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,164
2024-12-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,207
2024-12-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,228
2024-12-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,183
2024-12-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,73
2024-12-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,129
2024-12-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,125
2025-01-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
2025-01-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,117
2025-01-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,143
2025-01-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,230
2025-01-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,101
2025-01-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,30
2025-01-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2025-01-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,37
2025-01-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,67
2025-01-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,88
2025-01-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,79
2025-01-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,34
2025-01-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,40
2025-01-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,32
2025-01-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2025-01-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-01-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2025-01-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,112
2025-01-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,33
2025-01-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,36
2025-01-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2025-01-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,59
2025-01-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-01-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2025-01-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,102
2025-01-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,27
2025-01-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,43
2025-01-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,50
2025-01-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-01-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2025-01-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,94
2025-02-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,70
2025-02-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,38
2025-02-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2025-02-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-02-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-02-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-02-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2025-02-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2025-02-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,33
2025-02-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,41
2025-02-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2025-02-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,37
2025-02-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,50
2025-02-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,88
2025-02-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2025-02-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,28
2025-02-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,36
2025-02-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-02-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2025-02-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-02-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2025-02-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,90
2025-02-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,25
2025-02-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,43
2025-02-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,50
2025-02-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2025-02-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,59
2025-02-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,99
2025-03-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2025-03-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,37
2025-03-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-03-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-03-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-03-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,95
2025-03-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,118
2025-03-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,68
2025-03-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2025-03-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-03-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-03-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2025-03-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,62
2025-03-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2025-03-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,74
2025-03-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,40
2025-03-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2025-03-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,107
2025-03-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,86
2025-03-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,119
2025-03-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,70
2025-03-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,90
2025-03-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,24
2025-03-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,30
2025-03-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2025-03-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-03-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2025-03-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,67
2025-03-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-03-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,33
2025-03-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-04-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2025-04-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-04-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-04-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,100
2025-04-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2025-04-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,26
2025-04-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,32
2025-04-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,43
2025-04-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,58
2025-04-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2025-04-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,87
2025-04-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,65
2025-04-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,30
2025-04-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2025-04-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-04-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-04-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,92
2025-04-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,147
2025-04-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-04-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,40
2025-04-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,36
2025-04-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-04-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-04-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-04-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,86
2025-04-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,105
2025-04-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,34
2025-04-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,39
2025-04-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-04-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,66
2025-05-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-05-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2025-05-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2025-05-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2025-05-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,38
2025-05-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2025-05-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2025-05-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-05-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-05-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,101
2025-05-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2025-05-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,39
2025-05-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2025-05-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-05-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,56
2025-05-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,94
2025-05-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,187
2025-05-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,69
2025-05-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-05-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-05-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-05-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,114
2025-05-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,95
2025-05-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,85
2025-05-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,36
2025-05-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-05-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-05-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-05-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,50
2025-05-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2025-05-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
2025-06-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,39
2025-06-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2025-06-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2025-06-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2025-06-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2025-06-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,80
2025-06-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2025-06-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,35
2025-06-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-06-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2025-06-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-06-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,59
2025-06-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,74
2025-06-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,111
2025-06-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,33
2025-06-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2025-06-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-06-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2025-06-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,71
2025-06-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,79
2025-06-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,69
2025-06-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,34
2025-06-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2025-06-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2025-06-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2025-06-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2025-06-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-06-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,123
2025-06-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,29
2025-06-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2025-07-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2025-07-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,69
2025-07-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-07-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
2025-07-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,123
2025-07-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-07-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,0
2025-07-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,94
2025-07-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
2025-07-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,92
2025-07-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2025-07-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,78
2025-07-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2025-07-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2025-07-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,90
2025-07-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,60
2025-07-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2025-07-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,104
2025-07-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,120
2025-07-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,32
2025-07-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-07-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,70
2025-07-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-07-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,83
2025-07-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,94
2025-07-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,92
2025-07-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-07-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,41
2025-07-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,76
2025-07-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,66
2025-07-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,88
2025-08-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,99
2025-08-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,117
2025-08-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2025-08-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2025-08-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,73
2025-08-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,74
2025-08-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,85
2025-08-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,112
2025-08-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,110
2025-08-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,41
2025-08-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,65
2025-08-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-08-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,74
2025-08-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,69
2025-08-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,87
2025-08-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,98
2025-08-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-08-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,42
2025-08-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,63
2025-08-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-08-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-08-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2025-08-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-08-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,40
2025-08-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,32
2025-08-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,73
2025-08-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2025-08-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,75
2025-08-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,101
2025-08-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,107
2025-08-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-09-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-09-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-09-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2025-09-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,39
2025-09-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,89
2025-09-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,97
2025-09-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,37
2025-09-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,34
2025-09-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-09-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,68
2025-09-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-09-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2025-09-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,83
2025-09-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2025-09-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,34
2025-09-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,46
2025-09-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-09-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,54
2025-09-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,82
2025-09-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,89
2025-09-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,30
2025-09-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,43
2025-09-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2025-09-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,45
2025-09-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-09-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,92
2025-09-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,72
2025-09-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,35
2025-09-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,45
2025-09-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-10-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,45
2025-10-02,AMB-008,Coca-Cola 6×33cl,AMBIENT,57
2025-10-03,AMB-008,Coca-Cola 6×33cl,AMBIENT,77
2025-10-04,AMB-008,Coca-Cola 6×33cl,AMBIENT,59
2025-10-05,AMB-008,Coca-Cola 6×33cl,AMBIENT,43
2025-10-06,AMB-008,Coca-Cola 6×33cl,AMBIENT,45
2025-10-07,AMB-008,Coca-Cola 6×33cl,AMBIENT,64
2025-10-08,AMB-008,Coca-Cola 6×33cl,AMBIENT,48
2025-10-09,AMB-008,Coca-Cola 6×33cl,AMBIENT,51
2025-10-10,AMB-008,Coca-Cola 6×33cl,AMBIENT,68
2025-10-11,AMB-008,Coca-Cola 6×33cl,AMBIENT,89
2025-10-12,AMB-008,Coca-Cola 6×33cl,AMBIENT,31
2025-10-13,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-10-14,AMB-008,Coca-Cola 6×33cl,AMBIENT,61
2025-10-15,AMB-008,Coca-Cola 6×33cl,AMBIENT,55
2025-10-16,AMB-008,Coca-Cola 6×33cl,AMBIENT,44
2025-10-17,AMB-008,Coca-Cola 6×33cl,AMBIENT,69
2025-10-18,AMB-008,Coca-Cola 6×33cl,AMBIENT,97
2025-10-19,AMB-008,Coca-Cola 6×33cl,AMBIENT,35
2025-10-20,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-10-21,AMB-008,Coca-Cola 6×33cl,AMBIENT,47
2025-10-22,AMB-008,Coca-Cola 6×33cl,AMBIENT,45
2025-10-23,AMB-008,Coca-Cola 6×33cl,AMBIENT,58
2025-10-24,AMB-008,Coca-Cola 6×33cl,AMBIENT,81
2025-10-25,AMB-008,Coca-Cola 6×33cl,AMBIENT,99
2025-10-26,AMB-008,Coca-Cola 6×33cl,AMBIENT,37
2025-10-27,AMB-008,Coca-Cola 6×33cl,AMBIENT,35
2025-10-28,AMB-008,Coca-Cola 6×33cl,AMBIENT,66
2025-10-29,AMB-008,Coca-Cola 6×33cl,AMBIENT,49
2025-10-30,AMB-008,Coca-Cola 6×33cl,AMBIENT,59
2025-10-31,AMB-008,Coca-Cola 6×33cl,AMBIENT,53
2025-11-01,AMB-008,Coca-Cola 6×33cl,AMBIENT,91
